brand,model,model_year,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,years_used,capacity,horsepower,cylinder_count,mileage_per_year,mileage_sqrt,mileage_with_age,mileage_per_year_with_age,mileage_brand,mileage,brand_category,log_price,power_to_weight_ratio,brand_frequency,model_frequency,brand_target_enc,model_target_enc,mileage_per_year_sqrt,mileage_times_age,mileage_sqrt_times_age,horsepower_times_cylinder_count,capacity_mileage_interaction,age_squared,mileage_binned,log_mileage,log_capacity,capacity_binned,horsepower_binned,age_binned,trans_num,brand_enc
Aston,Martin DBS Superleggera,2019,Gasoline,Tiptronic,silver,black,0,1,184606.0,5.0,5.2,715.0,2.0,4554.0,150.8973160795115,45674.79797979798,9134.959595959595,19745.0,22770,luxury,12.125984520158603,137.5,9,2,115199.55555555556,232278.0,67.48333127521195,113850.0,113850.0,1430.0,784.6660436134599,25.0,Low,10.033243075528665,1.824549292051046,6.0,700.0,3.0,1.0,1.0
Toyota,Supra 3.0 Premium,2021,Gasoline,Automatic,other,black,0,1,53500.0,3.0,3.0,382.0,6.0,4166.666666666667,111.80339887498948,28360.137142857144,9453.379047619048,85355.04020100503,12500,economy,10.887455624298198,127.33333333333333,196,2,30128.44387755102,53534.0,64.54972243679029,37500.0,37500.0,2292.0,335.4101966249684,9.0,Low,9.433563920090563,1.3862943611198906,2.0,400.0,3.0,1.0,0.0
Lincoln,Aviator Reserve AWD,2022,Gasoline,Automatic,black,other,0,1,62000.0,2.0,3.0,400.0,6.0,9098.0,134.892549831338,15360.254237288136,7680.127118644068,72107.90384615384,18196,luxury,11.034905792929417,133.33333333333334,52,2,28330.884615384617,54849.0,95.38343671728336,36392.0,36392.0,2400.0,404.67764949401396,4.0,Low,9.809012024313242,1.3862943611198906,2.0,400.0,3.0,1.0,1.0
Jaguar,F-TYPE,2020,Gasoline,Automatic,silver,black,0,0,47998.0,4.0,2.0,331.5158054711246,5.778607628700987,3975.75,126.10709734190222,35051.801242236026,8762.950310559007,50592.936170212764,15903,luxury,10.778935456339678,165.7579027355623,47,1,32362.72340425532,47998.0,63.05354867095111,63612.0,63612.0,1915.6997625303932,252.21419468380444,16.0,Low,9.674325928896355,1.0986122886681098,2.0,300.0,3.0,1.0,1.0
Land,Rover LR4 HSE,2013,Gasoline,Automatic,white,black,0,1,29990.0,11.0,5.0,375.0,8.0,7254.545454545455,282.4889378365107,90750.0506329114,8250.004602991945,57136.94615384616,79800,luxury,10.30865261563529,75.0,130,2,55764.06153846154,25495.0,85.17361947543063,877800.0,877800.0,3000.0,1412.4446891825532,121.0,Medium,11.287291314687705,1.791759469228055,4.0,400.0,9.0,1.0,1.0
Mercedes-Benz,Metris Base,2021,Gasoline,Automatic,gray,white,0,1,250000.0,3.0,2.0,331.5158054711246,4.0,561.6666666666666,41.04875150354759,28360.137142857144,9453.379047619048,55646.61587301587,1685,luxury,12.429220196836384,165.7579027355623,311,9,50615.3922829582,123599.66666666667,23.69950773047125,5055.0,5055.0,1326.0632218844985,82.09750300709518,9.0,Low,7.430114138561801,1.0986122886681098,2.0,300.0,3.0,1.0,1.0
Dodge,Challenger SXT,2013,Gasoline,Automatic,black,gray,0,1,16800.0,11.0,3.6,305.0,6.0,5552.181818181818,247.13154391942768,90750.0506329114,8250.004602991945,88301.34444444445,61074,economy,9.729193687429404,84.72222222222221,89,2,29382.629213483146,23900.0,74.51296409472528,671814.0,671814.0,1830.0,889.6735581099397,121.0,Medium,11.019857896125941,1.5260563034950492,4.0,300.0,9.0,1.0,0.0
Nissan,350Z Enthusiast,2003,Gasoline,Manual,other,other,0,1,11000.0,21.0,3.5,287.0,6.0,3523.809523809524,272.02941017470886,105671.51020408164,5031.976676384839,81856.62068965517,74000,economy,9.305741456739437,82.0,111,3,26324.36036036036,10308.333333333334,59.361683970466366,1554000.0,1554000.0,1722.0,952.102935611481,441.0,Medium,11.211833885608513,1.5040773967762742,4.0,300.0,21.0,0.0,0.0
Jaguar,F-TYPE R,2018,Gasoline,Tiptronic,green,black,0,1,68750.0,6.0,5.0,550.0,8.0,5875.0,187.7498335551859,51231.86349206349,8538.643915343915,50592.936170212764,35250,luxury,11.13824656087758,110.0,47,6,32362.72340425532,59358.333333333336,76.64854858377946,211500.0,211500.0,4400.0,938.7491677759294,36.0,Low,10.470249176632354,1.791759469228055,4.0,500.0,3.0,1.0,1.0
Genesis,GV70 3.5T Sport,2023,Gasoline,Tiptronic,green,other,0,0,60000.0,1.0,3.5,375.0,6.0,5400.0,73.48469228349535,5380.358407079646,5380.358407079646,18539.5,5400,luxury,11.002116507732016,107.14285714285714,20,4,43279.9,52929.75,73.48469228349535,5400.0,5400.0,2250.0,257.1964229922337,1.0,Low,8.594339400592892,1.5040773967762742,4.0,400.0,8.644137931034482,1.0,1.0
Chevrolet,S-10 LS,2000,Flex Fuel,Automatic,blue,black,0,1,4500.0,24.0,2.2,120.0,4.0,5562.916666666667,365.3902023864351,138142.64705882352,5755.943627450981,71292.81506849315,133510,economy,8.412054873292933,54.54545454545454,287,1,36862.9094076655,4500.0,74.58496273825352,3204240.0,3204240.0,480.0,803.8584452501573,576.0,High,11.80193915043174,1.1631508098056809,2.0,326.40237324703344,21.0,1.0,0.0
BMW,440 Gran Coupe 440i xDrive,2020,Gasoline,Automatic,white,other,0,0,38598.0,4.0,3.0,331.5158054711246,5.778607628700987,6497.5,161.21414330014596,35051.801242236026,8762.950310559007,57200.99733333333,25990,luxury,10.560981648381585,110.50526849037487,367,1,40750.226158038146,38598.0,80.60707165007298,103960.0,103960.0,1915.6997625303932,483.6424299004379,16.0,Low,10.165505603232393,1.3862943611198906,2.0,300.0,3.0,1.0,1.0
Ford,F-150 XLT,2023,Gasoline,Automatic,silver,black,0,1,58504.0,1.0,3.5,400.0,6.0,2823.0,53.131911315140925,5380.358407079646,5380.358407079646,72295.46113989638,2823,economy,10.97686749965306,114.28571428571429,373,24,34457.067024128686,36340.708333333336,53.131911315140925,2823.0,2823.0,2400.0,185.96168960299323,1.0,Low,7.945909598613133,1.5040773967762742,4.0,400.0,8.644137931034482,1.0,0.0
Chevrolet,Suburban RST,2021,Gasoline,Automatic,blue,black,0,1,61000.0,3.0,5.3,355.0,8.0,17333.333333333332,228.0350850198276,28360.137142857144,9453.379047619048,71292.81506849315,52000,economy,11.0186455364637,66.9811320754717,287,2,36862.9094076655,65000.0,131.65611772087667,156000.0,156000.0,2840.0,1208.5859506050863,9.0,Medium,10.859018228147887,1.840549633397487,6.0,400.0,3.0,1.0,0.0
Hyundai,Elantra N Base,2022,Gasoline,Automatic,black,black,0,1,32300.0,2.0,2.0,276.0,4.0,5825.0,107.93516572461452,15360.254237288136,7680.127118644068,66143.98611111111,11650,economy,10.382853468483829,138.0,69,2,18434.434782608696,33150.0,76.32168761236873,23300.0,23300.0,1104.0,215.87033144922904,4.0,Low,9.36314729221994,1.0986122886681098,2.0,300.0,3.0,1.0,0.0
Nissan,Sentra SR,2016,Gasoline,Automatic,blue,black,0,0,13998.0,8.0,1.8,331.5158054711246,5.778607628700987,12067.625,310.7104761671225,77407.10820895522,9675.888526119405,81856.62068965517,96541,economy,9.546741177474823,184.17544748395812,111,1,26324.36036036036,13998.0,109.85274234173674,772328.0,772328.0,1915.6997625303932,559.2788571008206,64.0,Medium,11.47773342580122,1.0296194171811581,2.0,300.0,9.0,1.0,0.0
Mercedes-Benz,AMG CLA 45 Base 4MATIC,2021,Gasoline,Automatic,gray,black,0,1,59995.0,3.0,2.0,382.0,4.0,5833.333333333333,132.28756555322954,28360.137142857144,9453.379047619048,55646.61587301587,17500,luxury,11.002033172315253,191.0,311,1,50615.3922829582,59995.0,76.37626158259734,52500.0,52500.0,1528.0,264.5751311064591,9.0,Low,9.770013301136158,1.0986122886681098,2.0,400.0,3.0,1.0,1.0
BMW,650 Gran Coupe i xDrive,2015,Gasoline,Tiptronic,gray,black,0,1,25700.0,9.0,4.4,445.0,8.0,7666.666666666667,262.67851073127395,82228.06140350878,9136.451267056533,57200.99733333333,69000,luxury,10.154285180632154,101.13636363636363,367,3,40750.226158038146,24800.0,87.55950357709132,621000.0,621000.0,3560.0,1155.7854472176055,81.0,Medium,11.141876276228,1.6863989535702288,4.0,400.0,9.0,1.0,1.0
Audi,Q5 2.0T Premium Plus,2017,Flex Fuel,Automatic,black,black,0,1,21375.0,7.0,2.0,331.5158054711246,4.0,11697.142857142857,286.1468154636707,69980.33204633204,9997.19029233315,57713.305,81880,luxury,9.970024076336372,165.7579027355623,194,8,39783.49484536082,22721.125,108.15333030999489,573160.0,573160.0,1326.0632218844985,572.2936309273414,49.0,Medium,11.313022252695275,1.0986122886681098,2.0,300.0,9.0,1.0,1.0
Mercedes-Benz,AMG C 43 Base 4MATIC,2018,Gasoline,Automatic,silver,black,0,1,48000.0,6.0,3.0,362.0,6.0,4800.0,169.7056274847714,51231.86349206349,8538.643915343915,55646.61587301587,28800,luxury,10.778977123006351,120.66666666666667,311,5,50615.3922829582,39818.6,69.2820323027551,172800.0,172800.0,2172.0,509.11688245431424,36.0,Low,10.268165387743457,1.3862943611198906,2.0,400.0,3.0,1.0,1.0
Dodge,Ram 1500 Laramie Mega Cab,2006,Gasoline,Automatic,silver,gray,1,1,10900.0,18.0,5.7,345.0,8.0,16676.833333333332,547.889587417027,112253.36363636365,6236.29797979798,88301.34444444445,300183,economy,9.29660980712836,60.526315789473685,89,1,29382.629213483146,10900.0,129.13881420135982,5403294.0,5403294.0,2760.0,3122.970648277054,324.0,,12.612150898959655,1.9021075263969205,6.0,300.0,15.0,1.0,0.0
BMW,i3 120Ah w/Range Extender,2020,Hybrid,Automatic,black,black,0,0,24998.0,4.0,3.686430639642011,331.5158054711246,5.778607628700987,8758.75,187.17638739969317,35051.801242236026,8762.950310559007,57200.99733333333,35035,luxury,10.126591103050316,89.92867027150092,367,1,40750.226158038146,24998.0,93.58819369984657,140140.0,140140.0,1915.6997625303932,690.0127695277317,16.0,Low,10.464131383282979,1.5446712350611704,4.0,300.0,3.0,1.0,1.0
Kia,Sorento SX,2011,Gasoline,Automatic,black,black,0,1,5999.0,13.0,3.5,276.0,6.0,13153.846153846154,413.5214625627066,114793.08870967742,8830.237593052108,49520.38157894737,171000,economy,8.699514748210191,78.85714285714286,73,1,27573.013698630137,5999.0,114.69021821343856,2223000.0,2223000.0,1656.0,1447.325118969473,169.0,Very High,12.049424683420915,1.5040773967762742,4.0,300.0,15.0,1.0,0.0
Lexus,LX 570 Base,2016,Gasoline,Tiptronic,black,other,0,1,46900.0,8.0,5.7,383.0,8.0,14837.5,344.5286635390443,77407.10820895522,9675.888526119405,78124.0981595092,118700,luxury,10.75579427616868,67.19298245614034,162,3,35573.88888888889,46598.333333333336,121.80927715079832,949600.0,949600.0,3064.0,1963.8133821725526,64.0,High,11.684363005162105,1.9021075263969205,6.0,400.0,9.0,1.0,1.0
Jeep,New Compass Trailhawk,2017,Gasoline,Automatic,red,black,0,1,15900.0,7.0,2.4,180.0,4.0,17000.0,344.9637662132068,69980.33204633204,9997.19029233315,66352.13986013985,119000,economy,9.674137279312395,75.0,143,1,31099.79020979021,15900.0,130.38404810405297,833000.0,833000.0,720.0,827.9130389116963,49.0,High,11.686887175419702,1.2237754316221157,2.0,200.0,9.0,1.0,0.0
BMW,340 i,2018,Gasoline,Automatic,gray,black,0,0,33598.0,6.0,3.0,331.5158054711246,5.778607628700987,7376.833333333333,210.3829841028024,51231.86349206349,8538.643915343915,57200.99733333333,44261,luxury,10.42225158360364,110.50526849037487,367,4,40750.226158038146,29148.25,85.88849360265515,265566.0,265566.0,1915.6997625303932,631.1489523084072,36.0,Low,10.697881800112357,1.3862943611198906,2.0,300.0,3.0,1.0,1.0
Audi,A4 2.0T Premium Plus quattro,2012,Gasoline,Tiptronic,silver,black,0,1,8999.0,12.0,2.0,211.0,4.0,10464.583333333334,354.3656303875984,98675.02836879432,8222.91903073286,57713.305,125575,luxury,9.104979856318357,105.5,194,1,39783.49484536082,8999.0,102.29654604791568,1506900.0,1506900.0,844.0,708.7312607751968,144.0,High,11.740666431955043,1.0986122886681098,2.0,200.0,9.0,1.0,1.0
Hyundai,Tucson SE,2007,Gasoline,Automatic,other,other,0,1,8200.0,17.0,2.7,173.0,6.0,952.9411764705884,127.27922061357856,102237.85714285714,6013.991596638655,66143.98611111111,16200,economy,9.012011377036412,64.07407407407408,69,2,18434.434782608696,13695.0,30.869745325651593,275400.0,275400.0,1038.0,343.65389565666214,289.0,Low,9.692828247710418,1.308332819650179,2.0,200.0,15.0,1.0,0.0
BMW,Z4 sDrive28i,2014,Gasoline,Automatic,white,other,1,1,20000.0,10.0,2.0,240.0,4.0,7000.0,264.5751311064591,87789.31491712708,8778.931491712709,57200.99733333333,70000,luxury,9.90353755128617,120.0,367,5,40750.226158038146,27299.0,83.66600265340756,700000.0,700000.0,960.0,529.1502622129182,100.0,Medium,11.156264806643742,1.0986122886681098,2.0,200.0,9.0,1.0,1.0
Bentley,Continental GTC Base,2011,Flex Fuel,Automatic,black,black,0,1,79950.0,13.0,6.0,552.0,2.0,1553.8461538461538,142.12670403551894,114793.08870967742,8830.237593052108,29338.78787878788,20200,luxury,11.289169226001263,92.0,33,3,137553.54545454544,75150.0,39.41885530867371,262600.0,262600.0,1104.0,852.7602242131136,169.0,Low,9.913487387114461,1.9459101490553132,6.0,600.0,15.0,1.0,1.0
Honda,Passport Elite,2023,Gasoline,Automatic,silver,gray,0,0,45498.0,1.0,3.5,331.5158054711246,5.778607628700987,2978.0,54.57105459856901,5380.358407079646,5380.358407079646,91255.77777777778,2978,economy,10.725445626675544,94.71880156317846,63,1,21959.031746031746,45498.0,54.57105459856901,2978.0,2978.0,1915.6997625303932,190.99869109499156,1.0,Low,7.999342952713282,1.5040773967762742,4.0,300.0,8.644137931034482,1.0,0.0
Dodge,Sprinter 2500,2007,Diesel,Tiptronic,white,gray,1,1,14000.0,17.0,3.0,331.5158054711246,6.0,11159.941176470587,435.5674459828237,102237.85714285714,6013.991596638655,88301.34444444445,189719,economy,9.546884034617923,110.50526849037487,89,6,29382.629213483146,24998.166666666668,105.64062275692334,3225223.0,3225223.0,1989.0948328267477,1306.702337948471,289.0,Very High,12.153304579991518,1.3862943611198906,2.0,300.0,15.0,1.0,0.0
BMW,M850 i xDrive,2019,Gasoline,Automatic,blue,black,0,0,75798.0,5.0,4.4,331.5158054711246,5.778607628700987,1989.8,99.74467404327912,45674.79797979798,9134.959595959595,57200.99733333333,9949,luxury,11.235840378931302,75.3445012434374,367,1,40750.226158038146,75798.0,44.607174310866185,49745.0,49745.0,1915.6997625303932,438.8765657904282,25.0,Low,9.205327830152639,1.6863989535702288,4.0,300.0,3.0,1.0,1.0
Audi,A7 Premium,2012,Gasoline,Tiptronic,black,other,1,1,36880.0,12.0,3.0,310.0,6.0,4500.0,232.379000772445,98675.02836879432,8222.91903073286,57713.305,54000,luxury,10.515451792270389,103.33333333333333,194,2,39783.49484536082,26190.0,67.08203932499369,648000.0,648000.0,1860.0,697.137002317335,144.0,Medium,10.896757843893464,1.3862943611198906,2.0,300.0,9.0,1.0,1.0
Chevrolet,Silverado 1500 Custom Trail Boss,2021,Gasoline,Automatic,black,black,0,1,43147.0,3.0,5.3,331.5158054711246,8.0,17117.0,226.6075903406592,28360.137142857144,9453.379047619048,71292.81506849315,51351,economy,10.67239134549532,62.550151975683896,287,1,36862.9094076655,43147.0,130.83195328359201,154053.0,154053.0,2652.126443768997,1201.0202288054936,9.0,Medium,10.846459162991614,1.840549633397487,6.0,300.0,3.0,1.0,0.0
MINI,Convertible John Cooper Works,2017,Gasoline,Automatic,black,black,1,1,29000.0,7.0,2.0,228.0,4.0,3468.5714285714284,155.82040944625965,69980.33204633204,9997.19029233315,72159.9696969697,24280,economy,10.275085591132717,114.0,33,1,14157.636363636364,29000.0,58.89457894043753,169960.0,169960.0,912.0,311.6408188925193,49.0,Low,10.097449430486758,1.0986122886681098,2.0,200.0,9.0,1.0,0.0
Toyota,Avalon Touring,2016,Gasoline,Automatic,black,black,0,1,17500.0,8.0,3.5,268.0,6.0,11143.5,298.5766233314323,77407.10820895522,9675.888526119405,85355.04020100503,89148,economy,9.770013301136158,76.57142857142857,196,1,30128.44387755102,17500.0,105.56277753071866,713184.0,713184.0,1608.0,1045.018181660013,64.0,Medium,11.39806440617846,1.5040773967762742,4.0,300.0,9.0,1.0,0.0
Porsche,Cayenne Platinum Edition,2017,Gasoline,Tiptronic,white,black,0,1,30990.0,7.0,3.6,300.0,6.0,10434.714285714286,270.26468507742555,69980.33204633204,9997.19029233315,43569.80099502488,73043,luxury,10.341452118734878,83.33333333333333,189,2,76482.62962962964,37270.0,102.1504492682939,511301.0,511301.0,1800.0,972.952866278732,49.0,Medium,11.198817278281926,1.5260563034950492,4.0,300.0,9.0,1.0,1.0
Mercedes-Benz,AMG C 63 S,2017,Gasoline,Automatic,gray,black,1,1,52500.0,7.0,4.0,503.0,8.0,8571.42857142857,244.94897427831785,69980.33204633204,9997.19029233315,55646.61587301587,60000,luxury,10.86858749601736,125.75,311,4,50615.3922829582,62025.0,92.58200997725514,420000.0,420000.0,4024.0,979.7958971132714,49.0,Medium,11.002116507732017,1.6094379124341003,4.0,500.0,9.0,1.0,1.0
Honda,CR-V EX-L,2016,Gasoline,Variator,other,black,1,0,20848.0,8.0,2.4,331.5158054711246,4.0,9193.625,271.1991887893472,77407.10820895522,9675.888526119405,91255.77777777778,73549,economy,9.945061264446055,138.1315856129686,63,1,21959.031746031746,20848.0,95.88339272261908,588392.0,588392.0,1326.0632218844985,650.8780530944333,64.0,Medium,11.205720726029584,1.2237754316221157,2.0,300.0,9.0,1.0,0.0
Hummer,H2 Base,2005,Gasoline,Automatic,gray,black,0,1,19500.0,19.0,6.0,325.0,8.0,5836.8421052631575,333.01651610693426,112124.98611111112,5901.315058479532,132629.1875,110900,economy,9.87822102528824,54.166666666666664,16,9,19618.0625,23600.0,76.39922843369007,2107100.0,2107100.0,2600.0,1998.0990966416057,361.0,High,11.616393190430356,1.9459101490553132,6.0,300.0,21.0,1.0,0.0
Porsche,911 Carrera S,2013,Gasoline,Automatic,blue,black,0,1,73000.0,11.0,3.8,400.0,6.0,3545.454545454545,197.48417658131496,90750.0506329114,8250.004602991945,43569.80099502488,39000,luxury,11.19822841866684,105.26315789473685,189,14,76482.62962962964,96146.14285714286,59.54371961386478,429000.0,429000.0,2400.0,750.4398710089968,121.0,Low,10.571342565808699,1.5686159179138452,4.0,400.0,9.0,1.0,1.0
Mercedes-Benz,CLA-Class CLA 250,2016,Gasoline,Automatic,black,black,0,1,19800.0,8.0,2.0,208.0,4.0,15000.0,346.41016151377545,77407.10820895522,9675.888526119405,55646.61587301587,120000,luxury,9.893487720457795,104.0,311,8,50615.3922829582,16574.75,122.47448713915891,960000.0,960000.0,832.0,692.8203230275509,64.0,High,11.695255355062795,1.0986122886681098,2.0,200.0,9.0,1.0,1.0
Chrysler,300 Touring,2009,Gasoline,Automatic,blue,black,0,1,7500.0,15.0,3.5,250.0,6.0,8973.466666666667,366.88145224309176,102937.43055555556,6862.49537037037,82521.42857142857,134602,economy,8.922791623969637,71.42857142857143,28,4,13812.785714285714,16762.0,94.72838363799241,2019030.0,2019030.0,1500.0,1284.0850828508212,225.0,High,11.8100849842059,1.5040773967762742,4.0,200.0,15.0,1.0,0.0
Nissan,Rogue SV,2023,Gasoline,Variator,blue,gray,0,0,30999.0,1.0,1.5,331.5158054711246,3.0,1094.0,33.075670817082454,5380.358407079646,5380.358407079646,81856.62068965517,1094,economy,10.341742483467284,221.01053698074975,111,1,26324.36036036036,30999.0,33.075670817082454,1094.0,1094.0,994.5474164133739,49.61350622562368,1.0,Low,6.9985096422506015,0.9162907318741551,2.0,300.0,8.644137931034482,1.0,0.0
Audi,A3 2.0T,2010,Gasoline,Automatic,silver,black,0,1,6500.0,14.0,2.0,200.0,4.0,5964.285714285715,288.9636655359978,103192.29,7370.877857142857,57713.305,83500,luxury,8.77971129020447,100.0,194,1,39783.49484536082,6500.0,77.2287881187172,1169000.0,1169000.0,800.0,577.9273310719956,196.0,Medium,11.332613886815139,1.0986122886681098,2.0,200.0,15.0,1.0,1.0
Ford,Mustang GT Premium,2014,Gasoline,Manual,black,black,0,1,28500.0,10.0,5.0,420.0,8.0,3706.0,192.50974001333023,87789.31491712708,8778.931491712709,72295.46113989638,37060,economy,10.25769445336048,84.0,373,16,34457.067024128686,30886.875,60.876925020897694,370600.0,370600.0,3360.0,962.5487000666511,100.0,Low,10.520320482745682,1.791759469228055,4.0,400.0,9.0,0.0,0.0
Acura,RL Technology,2010,Gasoline,Automatic,blue,other,0,1,10995.0,14.0,3.7,300.0,6.0,6978.571428571428,312.5699921617557,103192.29,7370.877857142857,74823.703125,97700,luxury,9.305286849285135,81.08108108108108,64,1,28034.078125,10995.0,83.53784428970758,1367800.0,1367800.0,1800.0,1156.5089709984961,196.0,Medium,11.489667073393028,1.547562508716013,4.0,300.0,15.0,1.0,1.0
Volvo,XC90 Hybrid T8 R-Design,2018,Hybrid,Automatic,black,black,0,1,42000.0,6.0,2.0,400.0,4.0,6666.666666666667,200.0,51231.86349206349,8538.643915343915,77703.02631578948,40000,luxury,10.645448706505872,200.0,37,1,25674.837837837837,42000.0,81.64965809277261,240000.0,240000.0,1600.0,400.0,36.0,Low,10.596659732783579,1.0986122886681098,2.0,400.0,3.0,1.0,1.0
Audi,R8 5.2 V10,2018,Gasoline,Tiptronic,red,black,0,0,144900.0,6.0,5.2,331.5158054711246,10.0,1490.0,94.55157322858253,51231.86349206349,8538.643915343915,57713.305,8940,luxury,11.88380602959621,63.75303951367781,194,2,39783.49484536082,158900.0,38.600518131237564,53640.0,53640.0,3315.158054711246,491.6681807886292,36.0,Low,9.098402718735318,1.824549292051046,6.0,300.0,3.0,1.0,1.0
Mercedes-Benz,GLK-Class GLK 350,2014,Gasoline,Automatic,black,other,1,1,10000.0,10.0,3.5,302.0,6.0,18600.0,431.2771730569565,87789.31491712708,8778.931491712709,55646.61587301587,186000,luxury,9.210440366976515,86.28571428571429,311,2,50615.3922829582,10747.5,136.38181696985856,1860000.0,1860000.0,1812.0,1509.4701056993476,100.0,Very High,12.133507329024972,1.5040773967762742,4.0,300.0,9.0,1.0,1.0
Toyota,C-HR LE,2021,Gasoline,Variator,other,other,0,0,23998.0,3.0,2.0,331.5158054711246,5.778607628700987,4393.333333333333,114.80418110852932,28360.137142857144,9453.379047619048,85355.04020100503,13180,economy,10.085767441795335,165.7579027355623,196,2,30128.44387755102,25834.5,66.28222486710395,39540.0,39540.0,1915.6997625303932,229.60836221705864,9.0,Low,9.486531677712465,1.0986122886681098,2.0,300.0,3.0,1.0,0.0
Lexus,IS 350 Base,2014,Gasoline,Tiptronic,black,black,0,1,21000.0,10.0,3.5,306.0,6.0,10400.0,322.490309931942,87789.31491712708,8778.931491712709,78124.0981595092,104000,luxury,9.952325334619427,87.42857142857143,162,5,35573.88888888889,21880.0,101.9803902718557,1040000.0,1040000.0,1836.0,1128.716084761797,100.0,High,11.552155793461898,1.5040773967762742,4.0,300.0,9.0,1.0,1.0
BMW,X4 M40i,2023,Hybrid,Automatic,gray,other,0,1,67900.0,1.0,3.0,382.0,6.0,8500.0,92.19544457292888,5380.358407079646,5380.358407079646,57200.99733333333,8500,luxury,11.12580604097884,127.33333333333333,367,1,40750.226158038146,67900.0,92.19544457292888,8500.0,8500.0,2292.0,276.58633371878665,1.0,Low,9.04793908261736,1.3862943611198906,2.0,400.0,8.644137931034482,1.0,1.0
BMW,M4 CS,2019,Gasoline,Automatic,white,other,0,0,69998.0,5.0,3.0,331.5158054711246,5.778607628700987,3813.8,138.0905500025255,45674.79797979798,9134.959595959595,57200.99733333333,19069,luxury,11.156236235215168,110.50526849037487,367,1,40750.226158038146,69998.0,61.75597137119616,95345.0,95345.0,1915.6997625303932,414.2716500075765,25.0,Low,9.855871698594465,1.3862943611198906,2.0,300.0,3.0,1.0,1.0
Cadillac,CT5 Premium Luxury,2023,Gasoline,Automatic,white,other,0,1,46900.0,1.0,2.0,237.0,4.0,6090.0,78.03845206050669,5380.358407079646,5380.358407079646,71163.79439252337,6090,luxury,10.75579427616868,118.5,105,1,37238.31428571429,46900.0,78.03845206050669,6090.0,6090.0,948.0,156.07690412101337,1.0,Low,8.714567550836485,1.0986122886681098,2.0,200.0,8.644137931034482,1.0,1.0
Audi,A5 2.0T Premium Plus,2019,Gasoline,Automatic,black,black,0,1,31000.0,5.0,2.0,248.0,4.0,9504.6,217.99770640995283,45674.79797979798,9134.959595959595,57713.305,47523,luxury,10.34177474101152,124.0,194,4,39783.49484536082,24198.75,97.49153809433925,237615.0,237615.0,992.0,435.99541281990565,25.0,Low,10.768990125578178,1.0986122886681098,2.0,200.0,3.0,1.0,1.0
Chrysler,300C SRT8,2006,Gasoline,Tiptronic,silver,black,1,1,19995.0,18.0,6.1,425.0,8.0,2388.8888888888887,207.3644135332772,112253.36363636365,6236.29797979798,82521.42857142857,43000,economy,9.903287532533462,69.67213114754098,28,1,13812.785714285714,19995.0,48.87626099538393,774000.0,774000.0,3400.0,1264.922922552991,324.0,Low,10.668978650219241,1.9600947840472698,6.0,400.0,15.0,1.0,0.0
Bentley,Continental GT W12,2017,Gasoline,Tiptronic,white,white,0,1,130000.0,7.0,6.0,582.0,2.0,2097.714285714286,121.17755567760888,69980.33204633204,9997.19029233315,29338.78787878788,14684,luxury,11.775297421715829,97.0,33,3,137553.54545454544,155997.0,45.800810972233734,102788.0,102788.0,1164.0,727.0653340656532,49.0,Low,9.59458184363272,1.9459101490553132,6.0,600.0,9.0,1.0,1.0
BMW,M4 Base,2019,Gasoline,Automatic,black,red,0,1,55999.0,5.0,3.0,425.0,6.0,11560.0,240.41630560342617,45674.79797979798,9134.959595959595,57200.99733333333,57800,luxury,10.933106969717286,141.66666666666666,367,15,40750.226158038146,57909.066666666666,107.5174404457249,289000.0,289000.0,2550.0,721.2489168102785,25.0,Medium,10.96476135554887,1.3862943611198906,2.0,400.0,3.0,1.0,1.0
Toyota,GR Corolla Circuit Edition,2023,Gasoline,Manual,silver,gray,0,1,49950.0,1.0,1.6,300.0,3.0,952.0,30.854497241083024,5380.358407079646,5380.358407079646,85355.04020100503,952,economy,10.818797803896322,187.5,196,1,30128.44387755102,49950.0,30.854497241083024,952.0,952.0,900.0,49.367195585732844,1.0,Low,6.859614903654202,0.9555114450274363,2.0,300.0,8.644137931034482,0.0,0.0
Audi,RS 5 2.9T,2019,Gasoline,Tiptronic,black,black,1,1,59950.0,5.0,2.9,444.0,6.0,4248.0,145.73949361789343,45674.79797979798,9134.959595959595,57713.305,21240,luxury,11.00128284088368,153.10344827586206,194,2,39783.49484536082,69225.0,65.1766829472013,106200.0,106200.0,2664.0,422.6445314918909,25.0,Low,9.963688555226884,1.3609765531356006,2.0,400.0,3.0,1.0,1.0
Porsche,Cayenne Base,2019,Gasoline,Automatic,black,black,0,1,42499.0,5.0,3.0,335.0,6.0,11867.6,243.5939243905726,45674.79797979798,9134.959595959595,43569.80099502488,59338,luxury,10.657259354912508,111.66666666666667,189,5,76482.62962962964,42273.8,108.93851476865288,296690.0,296690.0,2010.0,730.7817731717178,25.0,Medium,10.991022041663719,1.3862943611198906,2.0,300.0,3.0,1.0,1.0
Lamborghini,Huracan Tecnica Coupe,2023,Gasoline,Automatic,other,other,0,0,359991.0,1.0,5.2,331.5158054711246,5.778607628700987,255.0,15.968719422671311,5380.358407079646,5380.358407079646,14405.384615384615,255,luxury,12.793837087963151,63.75303951367781,22,2,237741.0909090909,359991.0,15.968719422671311,255.0,255.0,1915.6997625303932,83.03734099789082,1.0,Low,5.545177444479562,1.824549292051046,6.0,300.0,8.644137931034482,1.0,1.0
